"text","text_en","cmp_code","eu_code"
"Labour will maintain and renew our road network, to ensure it serves drivers, cyclists and other road users, remains safe, and tackles congestion.",NA,"411",NA
"We will fix an additional one million potholes across England in each year of the next parliament, funded by deferring the A27 bypass, which is poor value for money.",NA,"411",NA
"Labour will further support drivers by tackling the soaring cost of car insurance.",NA,"403",NA
"And, as set out in our automotive sector plan, Labour will support the transition to electric vehicles by accelerating the roll out of charge points,",NA,"416.2",NA
"giving certainty to manufacturers by restoring the phase-out date of 2030 for new cars with internal combustion engines,",NA,"416.2",NA
"and supporting buyers of secondhand electric cars by standardising the information supplied on the condition of batteries.",NA,"403",NA
"Labour will overhaul Britain’s railways.",NA,"411",NA
"Fourteen years of Conservative neglect have failed passengers, businesses and taxpayers.",NA,"411",NA
"We will put passengers at the heart of the service by reforming the railways and bringing them into public ownership.",NA,"413",NA
"We will do this as contracts with existing operators expire or are broken through a failure to deliver, without costing taxpayers a penny in compensation.",NA,"413",NA
"Great British Railways will deliver a unified system that focuses on reliable, affordable, high-quality, and efficient services; along with ensuring safety and accessibility.",NA,"413",NA
"It will be responsible for investment, day-to-day operational delivery and innovations and improvements for passengers, working with publicly-owned rail operators in Wales and Scotland.",NA,"413",NA
"Mayors will have a role in designing the services in their areas.",NA,"301",NA
"There will be a duty to promote and grow the use of rail freight.",NA,"410",NA
"Open access operators are an important part of the rail system and will have an ongoing role.",NA,"411",NA
"Labour will also create a tough new passenger watchdog, focused on driving up standards.",NA,"403",NA
"Local communities have lost control over their bus routes.",NA,"403",NA
"Fares have increased, routes have disappeared, and services are unreliable.",NA,"403",NA
"Building on the work of Labour mayors, we will reform the broken system through new powers for local leaders to franchise local bus services,",NA,"403",NA
"and we will lift the ban on municipal ownership.",NA,"403",NA
"This will give local communities in England control over routes and schedules.",NA,"301",NA
"Under the Conservatives, transport services have remained fragmented and inefficient with companies and sectors failing to speak to and plan with each other.",NA,"411",NA
"Labour will give mayors the power to create unified and integrated transport systems, allowing for more seamless journeys, and to promote active travel networks.",NA,"301",NA
"Labour will also develop a long-term strategy for transport, ensuring transport infrastructure can be delivered efficiently and on time.",NA,"411",NA
"Labour will secure the UK aviation industry's long-term future, including through promoting sustainable aviation fuels, and encouraging airspace modernisation.",NA,"411",NA
"Driving innovation",NA,"H",NA
"Delivering growth and raising productivity depend on fresh thinking and new ideas.",NA,"410",NA
"Britain has many cutting-edge businesses, but innovation needs to be converted into commercial success in every corner of our country.",NA,"410",NA
"Labour will make Britain the best place to start and grow a business.",NA,"410",NA
"We will ensure our industrial strategy supports the development of the Artificial Intelligence (AI) sector, removes planning barriers to new datacentres.",NA,"402",NA
"And we will create a National Data Library to bring together existing research programmes and help deliver data-driven public services,",NA,"402",NA
"whilst maintaining strong safeguards and ensuring all of the public benefit.",NA,"403",NA
"Labour will scrap short funding cycles for key R&D institutions in favour of ten-year budgets that allow meaningful partnerships with industry to keep the UK at the forefront of global innovation.",NA,"411",NA
"We will work with universities to support spinouts;",NA,"402",NA
"and work with industry to ensure start-ups have the access to finance they need to grow.",NA,"402",NA
"We will also simplify the procurement process to support innovation and reduce micromanagement with a mission-driven approach.",NA,"402",NA
"Regulators are currently ill-equipped to deal with the dramatic development of new technologies, which often cut across traditional industries and sectors.",NA,"402",NA
"Labour will create a new Regulatory Innovation Office, bringing together existing functions across government.",NA,"303",NA
"This office will help regulators update regulation, speed up approval timelines, and co-ordinate issues that span existing boundaries.",NA,"402",NA
"Labour will ensure the safe development and use of AI models by introducing binding regulation on the handful of companies developing the most powerful AI models and by banning the creation of sexually explicit deepfakes.",NA,"403",NA
"Labour will support diverse business models which bring innovation and new products to the market.",NA,"402",NA
"This includes the co-operative sector, and we will aim to double the size of the UK’s co-operative and mutuals sector.",NA,"403",NA
"We will work with the sector to address the barriers they face, such as accessing finance.",NA,"402",NA
"Support for small business and the self-employed",NA,"H",NA
"Labour’s plan for economic growth has been developed for all UK businesses.",NA,"410",NA
"But small firms, entrepreneurs, and the selfemployed face unique challenges.",NA,"402",NA
"That is why, in partnership, Labour has developed a plan for small businesses – the lifeblood of communities and high streets across the country.",NA,"402",NA
"Labour will get Britain building again, creating jobs across England, with 1.5 million new homes over the next parliament",NA,NA,NA
"We will take action on late payments to ensure small businesses and the self-employed are paid on time.",NA,"402",NA
"We will improve guidance and remove barriers to exporting for small businesses.",NA,"402",NA
